"","Address","Restaurant","Food","Price","Cuisine","Latitude","Longitude"
"1852","800 Century Pl Charleston, SC, 29412","Crab Shack","Palmetto Brewing Company","

","Seafood, American",32.7365658,-79.9507192
"1853","800 Century Pl Charleston, SC, 29412","Crab Shack","Firefly Spirits Moonshine","

","Seafood, American",32.7365658,-79.9507192
"1854","800 Century Pl Charleston, SC, 29412","Crab Shack","BottleTree Beer Company","

","Seafood, American",32.7365658,-79.9507192
"1855","800 Century Pl Charleston, SC, 29412","Crab Shack","Firefly Spirits Sweet Tea","

","Seafood, American",32.7365658,-79.9507192
"1856","800 Century Pl Charleston, SC, 29412","Crab Shack","Fried Calabash Shrimp","








4.99


","Seafood, American",32.7365658,-79.9507192
"1857","800 Century Pl Charleston, SC, 29412","Crab Shack","Grilled Chicken Soft Taco","








3.99


","Seafood, American",32.7365658,-79.9507192
"1858","800 Century Pl Charleston, SC, 29412","Crab Shack","Cheeseburger","








3.99


","Seafood, American",32.7365658,-79.9507192
"1859","800 Century Pl Charleston, SC, 29412","Crab Shack","Corndog","








3.99


","Seafood, American",32.7365658,-79.9507192
"1860","800 Century Pl Charleston, SC, 29412","Crab Shack","Grilled Cheese","








3.99


","Seafood, American",32.7365658,-79.9507192
"1861","800 Century Pl Charleston, SC, 29412","Crab Shack","Chicken Fingers","








3.99


","Seafood, American",32.7365658,-79.9507192
"1862","800 Century Pl Charleston, SC, 29412","Crab Shack","Grilled Chicken Tenders","








4.99


","Seafood, American",32.7365658,-79.9507192
"1863","800 Century Pl Charleston, SC, 29412","Crab Shack","Kid's Grilled Chicken Salad","








3.99


","Seafood, American",32.7365658,-79.9507192
"1864","800 Century Pl Charleston, SC, 29412","Crab Shack","Crab Dip","








24.99


","Seafood, American",32.7365658,-79.9507192
"1865","800 Century Pl Charleston, SC, 29412","Crab Shack","Crab & Artichoke Dip","








29.99


","Seafood, American",32.7365658,-79.9507192
"1866","800 Century Pl Charleston, SC, 29412","Crab Shack","Frogmore Stew","








89.99


","Seafood, American",32.7365658,-79.9507192
"1867","800 Century Pl Charleston, SC, 29412","Crab Shack","Chicken Tender Platter","








26.99


","Seafood, American",32.7365658,-79.9507192
"1868","800 Century Pl Charleston, SC, 29412","Crab Shack","Peel & Eat Shrimp Platter","








49.99


","Seafood, American",32.7365658,-79.9507192
"1869","800 Century Pl Charleston, SC, 29412","Crab Shack","Fried Shrimp Platter","








49.99


","Seafood, American",32.7365658,-79.9507192
"1870","800 Century Pl Charleston, SC, 29412","Crab Shack","Whole Key Lime Pie","








20.99


","Seafood, American",32.7365658,-79.9507192
"1871","837 Folly Rd Charleston, SC, 29412","Huff's Seafood","Fish","








4.99


","Seafood, American",32.737575,-79.966946
"1872","837 Folly Rd Charleston, SC, 29412","Huff's Seafood","Flounder Fillet","








6.99


","Seafood, American",32.737575,-79.966946
"1873","837 Folly Rd Charleston, SC, 29412","Huff's Seafood","Shrimp Salad","








10.99


","Seafood, American",32.737575,-79.966946
"1874","837 Folly Rd Charleston, SC, 29412","Huff's Seafood","Shrimp Salad Sandwich","








4.99


","Seafood, American",32.737575,-79.966946
"1875","837 Folly Rd Charleston, SC, 29412","Huff's Seafood","Six Piece Fish","








5.34


","Seafood, American",32.737575,-79.966946
"1876","837 Folly Rd Charleston, SC, 29412","Huff's Seafood","Twelve Piece Fish","








9.59


","Seafood, American",32.737575,-79.966946
"1877","837 Folly Rd Charleston, SC, 29412","Huff's Seafood","Fried Clam Strips","








2.99


","Seafood, American",32.737575,-79.966946
"1878","837 Folly Rd Charleston, SC, 29412","Huff's Seafood","Twelve Fried Oysters","








8.99


","Seafood, American",32.737575,-79.966946
"1879","837 Folly Rd Charleston, SC, 29412","Huff's Seafood","Twelve Fried Shrimp","








5.99


","Seafood, American",32.737575,-79.966946
"1880","837 Folly Rd Charleston, SC, 29412","Huff's Seafood","Crab Cakes","








4.99


","Seafood, American",32.737575,-79.966946
"1881","837 Folly Rd Charleston, SC, 29412","Huff's Seafood","Deviled Crab","








4.99


","Seafood, American",32.737575,-79.966946
"1882","837 Folly Rd Charleston, SC, 29412","Huff's Seafood","6 Chicken Wings","








5.00


","Seafood, American",32.737575,-79.966946
"1883","837 Folly Rd Charleston, SC, 29412","Huff's Seafood","12 Chicken Wings","








9.50


","Seafood, American",32.737575,-79.966946
"1884","837 Folly Rd Charleston, SC, 29412","Huff's Seafood","6 Cheese Sticks","








3.50


","Seafood, American",32.737575,-79.966946
"1885","837 Folly Rd Charleston, SC, 29412","Huff's Seafood","1/2 lb Crab Dip","








4.50


","Seafood, American",32.737575,-79.966946
"1886","837 Folly Rd Charleston, SC, 29412","Huff's Seafood","Four Piece Fish","








5.99


","Seafood, American",32.737575,-79.966946
"1887","837 Folly Rd Charleston, SC, 29412","Huff's Seafood","Six Piece Fish","








7.49


","Seafood, American",32.737575,-79.966946
"1888","837 Folly Rd Charleston, SC, 29412","Huff's Seafood","Twelve Piece Shrimp","








8.99


","Seafood, American",32.737575,-79.966946
"1889","837 Folly Rd Charleston, SC, 29412","Huff's Seafood","Baked Salmon","








8.99


","Seafood, American",32.737575,-79.966946
"1890","837 Folly Rd Charleston, SC, 29412","Huff's Seafood","Flounder Fillet","








8.99


","Seafood, American",32.737575,-79.966946
"1891","837 Folly Rd Charleston, SC, 29412","Huff's Seafood","1 Crab Cake","








7.99


","Seafood, American",32.737575,-79.966946
"1892","837 Folly Rd Charleston, SC, 29412","Huff's Seafood","2 Crab Cake","








11.99


","Seafood, American",32.737575,-79.966946
"1893","837 Folly Rd Charleston, SC, 29412","Huff's Seafood","Scallops 1/2 lb.","








16.99


","Seafood, American",32.737575,-79.966946
"1894","837 Folly Rd Charleston, SC, 29412","Huff's Seafood","6 Chicken Wings","








8.99


","Seafood, American",32.737575,-79.966946
"1895","837 Folly Rd Charleston, SC, 29412","Huff's Seafood","12 Chicken Wings","








12.99


","Seafood, American",32.737575,-79.966946
"1896","837 Folly Rd Charleston, SC, 29412","Huff's Seafood","Choose Two","








11.49


","Seafood, American",32.737575,-79.966946
"1897","837 Folly Rd Charleston, SC, 29412","Huff's Seafood","Seafood Platter","








13.99


","Seafood, American",32.737575,-79.966946
"1898","837 Folly Rd Charleston, SC, 29412","Huff's Seafood","Steamed Broccoli","














0.25+


","Seafood, American",32.737575,-79.966946
"1899","837 Folly Rd Charleston, SC, 29412","Huff's Seafood","Steamed Cabbage","














0.25+


","Seafood, American",32.737575,-79.966946
"1900","837 Folly Rd Charleston, SC, 29412","Huff's Seafood","Green Beans","














0.25+


","Seafood, American",32.737575,-79.966946
"1901","837 Folly Rd Charleston, SC, 29412","Huff's Seafood","Lima Beans","














0.25+


","Seafood, American",32.737575,-79.966946
"1902","837 Folly Rd Charleston, SC, 29412","Huff's Seafood","Corn on the Cob","














0.25+


","Seafood, American",32.737575,-79.966946
"1903","837 Folly Rd Charleston, SC, 29412","Huff's Seafood","Cole Slaw","














0.25+


","Seafood, American",32.737575,-79.966946
"1904","837 Folly Rd Charleston, SC, 29412","Huff's Seafood","Fried Okra","














0.25+


","Seafood, American",32.737575,-79.966946
"1905","837 Folly Rd Charleston, SC, 29412","Huff's Seafood","Home Made Potato Salad","














0.25+


","Seafood, American",32.737575,-79.966946
"1906","837 Folly Rd Charleston, SC, 29412","Huff's Seafood","Macaroni and Cheese","














0.25+


","Seafood, American",32.737575,-79.966946
"1907","837 Folly Rd Charleston, SC, 29412","Huff's Seafood","Red Rice","














0.25+


","Seafood, American",32.737575,-79.966946
"1908","837 Folly Rd Charleston, SC, 29412","Huff's Seafood","Baked Potato","














0.25+


","Seafood, American",32.737575,-79.966946
"1909","837 Folly Rd Charleston, SC, 29412","Huff's Seafood","French Fries","














0.25+


","Seafood, American",32.737575,-79.966946
"1910","837 Folly Rd Charleston, SC, 29412","Huff's Seafood","Fish","








4.99


","Seafood, American",32.737575,-79.966946
"1911","837 Folly Rd Charleston, SC, 29412","Huff's Seafood","Flounder Fillet","








6.99


","Seafood, American",32.737575,-79.966946
"1912","837 Folly Rd Charleston, SC, 29412","Huff's Seafood","Shrimp Salad","








10.99


","Seafood, American",32.737575,-79.966946
"1913","837 Folly Rd Charleston, SC, 29412","Huff's Seafood","Shrimp Salad Sandwich","








4.99


","Seafood, American",32.737575,-79.966946
"1914","837 Folly Rd Charleston, SC, 29412","Huff's Seafood","Four Piece Fish","








5.99


","Seafood, American",32.737575,-79.966946
"1915","837 Folly Rd Charleston, SC, 29412","Huff's Seafood","Six Piece Fish","








7.49


","Seafood, American",32.737575,-79.966946
"1916","837 Folly Rd Charleston, SC, 29412","Huff's Seafood","Twelve Piece Shrimp","








8.99


","Seafood, American",32.737575,-79.966946
"1917","837 Folly Rd Charleston, SC, 29412","Huff's Seafood","Baked Salmon","








8.99


","Seafood, American",32.737575,-79.966946
"1918","837 Folly Rd Charleston, SC, 29412","Huff's Seafood","Flounder Fillet","








8.99


","Seafood, American",32.737575,-79.966946
"1919","837 Folly Rd Charleston, SC, 29412","Huff's Seafood","Crab Cake (1)","








7.99


","Seafood, American",32.737575,-79.966946
"1920","837 Folly Rd Charleston, SC, 29412","Huff's Seafood","Crab Cake (2)","








11.99


","Seafood, American",32.737575,-79.966946
"1921","837 Folly Rd Charleston, SC, 29412","Huff's Seafood","Scallops","








16.99


","Seafood, American",32.737575,-79.966946
"1922","837 Folly Rd Charleston, SC, 29412","Huff's Seafood","Chicken Wings (6)","








8.99


","Seafood, American",32.737575,-79.966946
"1923","837 Folly Rd Charleston, SC, 29412","Huff's Seafood","Chicken Wings (12)","








12.99


","Seafood, American",32.737575,-79.966946
"1924","837 Folly Rd Charleston, SC, 29412","Huff's Seafood","Choose Two","








11.99


","Seafood, American",32.737575,-79.966946
"1925","837 Folly Rd Charleston, SC, 29412","Huff's Seafood","Seafood Platter ","








13.99


","Seafood, American",32.737575,-79.966946
"1926","837 Folly Rd Charleston, SC, 29412","Huff's Seafood","Sweet Ice Tea","








1.00


","Seafood, American",32.737575,-79.966946
"1927","837 Folly Rd Charleston, SC, 29412","Huff's Seafood","Six Piece Fish","








5.34


","Seafood, American",32.737575,-79.966946
"1928","837 Folly Rd Charleston, SC, 29412","Huff's Seafood","Twelve Piece Fish","








9.59


","Seafood, American",32.737575,-79.966946
"1929","837 Folly Rd Charleston, SC, 29412","Huff's Seafood","Fried Clam Strips","








2.99


","Seafood, American",32.737575,-79.966946
"1930","837 Folly Rd Charleston, SC, 29412","Huff's Seafood","Twelve Fried Oysters","








8.99


","Seafood, American",32.737575,-79.966946
"1931","837 Folly Rd Charleston, SC, 29412","Huff's Seafood","Twelve Fried Shrimp","








5.99


","Seafood, American",32.737575,-79.966946
"1932","837 Folly Rd Charleston, SC, 29412","Huff's Seafood","Crab Cakes ","








4.99


","Seafood, American",32.737575,-79.966946
"1933","837 Folly Rd Charleston, SC, 29412","Huff's Seafood","Deviled Crabs","








4.99


","Seafood, American",32.737575,-79.966946
"1934","837 Folly Rd Charleston, SC, 29412","Huff's Seafood","Chicken Wings  (6)","








5.00


","Seafood, American",32.737575,-79.966946
"1935","837 Folly Rd Charleston, SC, 29412","Huff's Seafood","Chicken Wings (12)","








9.50


","Seafood, American",32.737575,-79.966946
"1936","837 Folly Rd Charleston, SC, 29412","Huff's Seafood","Cheese Sticks (6)","








3.50


","Seafood, American",32.737575,-79.966946
"1937","837 Folly Rd Charleston, SC, 29412","Huff's Seafood","Crab Dip","








4.50


","Seafood, American",32.737575,-79.966946
"1938","837 Folly Rd Charleston, SC, 29412","Huff's Seafood","Steamed Broccoli","














0.25+


","Seafood, American",32.737575,-79.966946
"1939","837 Folly Rd Charleston, SC, 29412","Huff's Seafood","Steamed Cabbage","














0.25+


","Seafood, American",32.737575,-79.966946
"1940","837 Folly Rd Charleston, SC, 29412","Huff's Seafood","Green Beans","














0.25+


","Seafood, American",32.737575,-79.966946
"1941","837 Folly Rd Charleston, SC, 29412","Huff's Seafood","Cole Slaw","














0.25+


","Seafood, American",32.737575,-79.966946
"1942","837 Folly Rd Charleston, SC, 29412","Huff's Seafood","Baby Lima Beans","














0.25+


","Seafood, American",32.737575,-79.966946
"1943","837 Folly Rd Charleston, SC, 29412","Huff's Seafood","Fried Okra","














0.25+


","Seafood, American",32.737575,-79.966946
"1944","837 Folly Rd Charleston, SC, 29412","Huff's Seafood","Corn On The Cob","














0.25+


","Seafood, American",32.737575,-79.966946
"1945","837 Folly Rd Charleston, SC, 29412","Huff's Seafood","Homemade Potato Salad","














0.25+


","Seafood, American",32.737575,-79.966946
"1946","837 Folly Rd Charleston, SC, 29412","Huff's Seafood","Macaroni and Cheese","














0.25+


","Seafood, American",32.737575,-79.966946
"1947","837 Folly Rd Charleston, SC, 29412","Huff's Seafood","Red Rice","














0.25+


","Seafood, American",32.737575,-79.966946
"1948","837 Folly Rd Charleston, SC, 29412","Huff's Seafood","Baked Potato","














0.25+


","Seafood, American",32.737575,-79.966946
"1949","837 Folly Rd Charleston, SC, 29412","Huff's Seafood","French Fries","














0.25+


","Seafood, American",32.737575,-79.966946
"1950","8486 Dorchester Rd Charleston, SC, 29420","The Crab Shack","Buffalo Shrimp","








10.99


","Seafood, American",32.9178954,-80.113
"1951","8486 Dorchester Rd Charleston, SC, 29420","The Crab Shack","Crab Stuffed Mushrooms","








10.99


","Seafood, American",32.9178954,-80.113
"1952","8486 Dorchester Rd Charleston, SC, 29420","The Crab Shack","Shack's Chilled Blue Crab Dip","








7.99


","Seafood, American",32.9178954,-80.113
"1953","8486 Dorchester Rd Charleston, SC, 29420","The Crab Shack","Fried Green Tomatoes","








7.99


","Seafood, American",32.9178954,-80.113
"1954","8486 Dorchester Rd Charleston, SC, 29420","The Crab Shack","Crab Balls","








10.99


","Seafood, American",32.9178954,-80.113
"1955","8486 Dorchester Rd Charleston, SC, 29420","The Crab Shack","Grilled Shrimp & Feta Salad","








13.99


","Seafood, American",32.9178954,-80.113
"1956","8486 Dorchester Rd Charleston, SC, 29420","The Crab Shack","Crispy Fried Calamari","








10.99


","Seafood, American",32.9178954,-80.113
"1957","8486 Dorchester Rd Charleston, SC, 29420","The Crab Shack","Grilled Chicken Caesar Salad","








12.99


","Seafood, American",32.9178954,-80.113
"1958","8486 Dorchester Rd Charleston, SC, 29420","The Crab Shack","Crab Cake","








11.99


","Seafood, American",32.9178954,-80.113
"1959","8486 Dorchester Rd Charleston, SC, 29420","The Crab Shack","BBQ Pork Sandwich","








11.99


","Seafood, American",32.9178954,-80.113
"1960","8486 Dorchester Rd Charleston, SC, 29420","The Crab Shack","Hushpuppy Basket","








4.99


","Seafood, American",32.9178954,-80.113
"1961","8486 Dorchester Rd Charleston, SC, 29420","The Crab Shack","Shack's Cheeseburger","








10.99


","Seafood, American",32.9178954,-80.113
"1962","8486 Dorchester Rd Charleston, SC, 29420","The Crab Shack","Hot Crab & Artichoke Dip","








11.99


","Seafood, American",32.9178954,-80.113
"1963","8486 Dorchester Rd Charleston, SC, 29420","The Crab Shack","Flounder Crunch Sandwich","








10.99


","Seafood, American",32.9178954,-80.113
"1964","8486 Dorchester Rd Charleston, SC, 29420","The Crab Shack","Cup of She Crab Soup","








6.99


","Seafood, American",32.9178954,-80.113
"1965","8486 Dorchester Rd Charleston, SC, 29420","The Crab Shack","Raye's Fried Chicken Sandwich","








9.99


","Seafood, American",32.9178954,-80.113
"1966","8486 Dorchester Rd Charleston, SC, 29420","The Crab Shack","Shack's House Salad","










5.99+


","Seafood, American",32.9178954,-80.113
"1967","8486 Dorchester Rd Charleston, SC, 29420","The Crab Shack","“Double D” BBQ Shrimp and Crab Sandwich","








13.99


","Seafood, American",32.9178954,-80.113
"1968","8486 Dorchester Rd Charleston, SC, 29420","The Crab Shack","Fried Creek Shrimp Basket","








11.99


","Seafood, American",32.9178954,-80.113
"1969","8486 Dorchester Rd Charleston, SC, 29420","The Crab Shack","Crab Stuffed Flounder","








19.99


","Seafood, American",32.9178954,-80.113
"1970","8486 Dorchester Rd Charleston, SC, 29420","The Crab Shack","Shack's Fried Flounder Basket","








10.99


","Seafood, American",32.9178954,-80.113
"1971","8486 Dorchester Rd Charleston, SC, 29420","The Crab Shack","Shrimp & Crab Casserole","








19.99


","Seafood, American",32.9178954,-80.113
"1972","8486 Dorchester Rd Charleston, SC, 29420","The Crab Shack","Carolina Crab Cake","








11.99


","Seafood, American",32.9178954,-80.113
"1973","8486 Dorchester Rd Charleston, SC, 29420","The Crab Shack","Carolina Crab Cakes","








21.99


","Seafood, American",32.9178954,-80.113
"1974","8486 Dorchester Rd Charleston, SC, 29420","The Crab Shack","Lowcountry Shrimp & Grits","








10.99


","Seafood, American",32.9178954,-80.113
"1975","8486 Dorchester Rd Charleston, SC, 29420","The Crab Shack","Crab Duo","








29.99


","Seafood, American",32.9178954,-80.113
"1976","8486 Dorchester Rd Charleston, SC, 29420","The Crab Shack","Shrimp and Crab Casserole","








17.99


","Seafood, American",32.9178954,-80.113
"1977","8486 Dorchester Rd Charleston, SC, 29420","The Crab Shack","Fried Shrimp & Crab Cake Combo","








20.99


","Seafood, American",32.9178954,-80.113
"1978","8486 Dorchester Rd Charleston, SC, 29420","The Crab Shack","Burger of the Day","

","Seafood, American",32.9178954,-80.113
"1979","8486 Dorchester Rd Charleston, SC, 29420","The Crab Shack","Shrimp and Grits*","








17.99


","Seafood, American",32.9178954,-80.113
"1980","8486 Dorchester Rd Charleston, SC, 29420","The Crab Shack","Shacks Southern Sweet Tea","








7.99


","Seafood, American",32.9178954,-80.113
"1981","8486 Dorchester Rd Charleston, SC, 29420","The Crab Shack","BBQ St. Louis Ribs","










18.99+


","Seafood, American",32.9178954,-80.113
"1982","8486 Dorchester Rd Charleston, SC, 29420","The Crab Shack","Crabby Monkey","








7.99


","Seafood, American",32.9178954,-80.113
"1983","8486 Dorchester Rd Charleston, SC, 29420","The Crab Shack","1/2 Pound Peel & Eat Shrimp","








12.99


","Seafood, American",32.9178954,-80.113
"1984","8486 Dorchester Rd Charleston, SC, 29420","The Crab Shack","Crazy Colada","








7.99


","Seafood, American",32.9178954,-80.113
"1985","8486 Dorchester Rd Charleston, SC, 29420","The Crab Shack","1 Pound Peel & Eat Shrimp","








24.99


","Seafood, American",32.9178954,-80.113
"1986","8486 Dorchester Rd Charleston, SC, 29420","The Crab Shack","Shackaiquiris","








7.99


","Seafood, American",32.9178954,-80.113
"1987","8486 Dorchester Rd Charleston, SC, 29420","The Crab Shack","*1/2 Dozen Oysters on the Half Shell","








11.99


","Seafood, American",32.9178954,-80.113
"1988","8486 Dorchester Rd Charleston, SC, 29420","The Crab Shack","Shackaritas","








7.99


","Seafood, American",32.9178954,-80.113
"1989","8486 Dorchester Rd Charleston, SC, 29420","The Crab Shack","*Dozen Oysters on the Half Shell","








19.99


","Seafood, American",32.9178954,-80.113
"1990","8486 Dorchester Rd Charleston, SC, 29420","The Crab Shack","Lowcountry Lemonade","








7.99


","Seafood, American",32.9178954,-80.113
"1991","8486 Dorchester Rd Charleston, SC, 29420","The Crab Shack","Steamed Oyster Bucket","








22.99


","Seafood, American",32.9178954,-80.113
"1992","8486 Dorchester Rd Charleston, SC, 29420","The Crab Shack","Palmetto Painkiller","








7.99


","Seafood, American",32.9178954,-80.113
"1993","8486 Dorchester Rd Charleston, SC, 29420","The Crab Shack","Fried Scallops & Shrimp","








22.99


","Seafood, American",32.9178954,-80.113
"1994","8486 Dorchester Rd Charleston, SC, 29420","The Crab Shack","Shacks Oyster Shots","








12.00


","Seafood, American",32.9178954,-80.113
"1995","8486 Dorchester Rd Charleston, SC, 29420","The Crab Shack","Fried Flounder","








17.99


","Seafood, American",32.9178954,-80.113
"1996","8486 Dorchester Rd Charleston, SC, 29420","The Crab Shack","Crabby Mary","








12.00


","Seafood, American",32.9178954,-80.113
"1997","8486 Dorchester Rd Charleston, SC, 29420","The Crab Shack","Crispy Fried Shrimp","








20.99


","Seafood, American",32.9178954,-80.113
"1998","8486 Dorchester Rd Charleston, SC, 29420","The Crab Shack","Oyster Diver","








6.99


","Seafood, American",32.9178954,-80.113
"1999","8486 Dorchester Rd Charleston, SC, 29420","The Crab Shack","Fried Oysters","








24.99


","Seafood, American",32.9178954,-80.113
"2000","8486 Dorchester Rd Charleston, SC, 29420","The Crab Shack","Crab-Berry Kiss","








6.99


","Seafood, American",32.9178954,-80.113
"2001","8486 Dorchester Rd Charleston, SC, 29420","The Crab Shack","Crispy Fried Shrimp & Flounder","








20.99


","Seafood, American",32.9178954,-80.113
"2002","8486 Dorchester Rd Charleston, SC, 29420","The Crab Shack","Perfect Patron Margarita","








10.99


","Seafood, American",32.9178954,-80.113
"2003","8486 Dorchester Rd Charleston, SC, 29420","The Crab Shack","Classic Charleston Trio","








23.99


","Seafood, American",32.9178954,-80.113
"2004","8486 Dorchester Rd Charleston, SC, 29420","The Crab Shack","Tropical Storm","








6.99


","Seafood, American",32.9178954,-80.113
"2005","8486 Dorchester Rd Charleston, SC, 29420","The Crab Shack","Captains Platter","








24.99


","Seafood, American",32.9178954,-80.113
"2006","8486 Dorchester Rd Charleston, SC, 29420","The Crab Shack","Charleston Rum Runner","








6.99


","Seafood, American",32.9178954,-80.113
"2007","8486 Dorchester Rd Charleston, SC, 29420","The Crab Shack","Fried Shrimp Bucket","








13.99


","Seafood, American",32.9178954,-80.113
"2008","8486 Dorchester Rd Charleston, SC, 29420","The Crab Shack","Crippled Crab","








6.99


","Seafood, American",32.9178954,-80.113
"2009","8486 Dorchester Rd Charleston, SC, 29420","The Crab Shack","Grilled Shrimp (12)","








20.99


","Seafood, American",32.9178954,-80.113
"2010","8486 Dorchester Rd Charleston, SC, 29420","The Crab Shack","Shadow Brook Chardonnay","








5.00


","Seafood, American",32.9178954,-80.113
"2011","8486 Dorchester Rd Charleston, SC, 29420","The Crab Shack","Grilled Scallops & Shrimp","








22.99


","Seafood, American",32.9178954,-80.113
"2012","8486 Dorchester Rd Charleston, SC, 29420","The Crab Shack","Shadow Brook White Zinfandel","








5.00


","Seafood, American",32.9178954,-80.113
"2013","8486 Dorchester Rd Charleston, SC, 29420","The Crab Shack","Fresh Grilled Catch","

","Seafood, American",32.9178954,-80.113
"2014","8486 Dorchester Rd Charleston, SC, 29420","The Crab Shack","Shadow Brook Cabernet","








5.00


","Seafood, American",32.9178954,-80.113
"2015","8486 Dorchester Rd Charleston, SC, 29420","The Crab Shack","Grilled Seafood Platter","








23.99


","Seafood, American",32.9178954,-80.113
"2016","8486 Dorchester Rd Charleston, SC, 29420","The Crab Shack","Folonari Pinot Grigio, Italy","








7.00


","Seafood, American",32.9178954,-80.113
"2017","8486 Dorchester Rd Charleston, SC, 29420","The Crab Shack","Charleston Steamed Seafood Bucket","








38.99


","Seafood, American",32.9178954,-80.113
"2018","8486 Dorchester Rd Charleston, SC, 29420","The Crab Shack","Joel Gott Sauvignon Blanc, Calif. ","








8.00


","Seafood, American",32.9178954,-80.113
"2019","8486 Dorchester Rd Charleston, SC, 29420","The Crab Shack","Steamed Single Select Oyster Bucket","








22.99


","Seafood, American",32.9178954,-80.113
"2020","8486 Dorchester Rd Charleston, SC, 29420","The Crab Shack","Chateau Ste Michelle Riesling, Wa. ","








7.00


","Seafood, American",32.9178954,-80.113
"2021","8486 Dorchester Rd Charleston, SC, 29420","The Crab Shack","Snow Crab Bucket","








36.99


","Seafood, American",32.9178954,-80.113
"2022","8486 Dorchester Rd Charleston, SC, 29420","The Crab Shack","Kenwood “Yalupa” Chardonnay, Calif. ","








7.00


","Seafood, American",32.9178954,-80.113
"2023","8486 Dorchester Rd Charleston, SC, 29420","The Crab Shack","Frogmore Stew Tray","








19.99


","Seafood, American",32.9178954,-80.113
"2024","8486 Dorchester Rd Charleston, SC, 29420","The Crab Shack","Rodney Strong Chalk Hill Chardonnay, Sonoma","








9.00


","Seafood, American",32.9178954,-80.113
"2025","8486 Dorchester Rd Charleston, SC, 29420","The Crab Shack","Snow Crab & Shrimp Bucket","








31.99


","Seafood, American",32.9178954,-80.113
"2026","8486 Dorchester Rd Charleston, SC, 29420","The Crab Shack","14 Hands Merlot, Washington","








7.00


","Seafood, American",32.9178954,-80.113
"2027","8486 Dorchester Rd Charleston, SC, 29420","The Crab Shack","Minor Cluster Shuck","








49.99


","Seafood, American",32.9178954,-80.113
"2028","8486 Dorchester Rd Charleston, SC, 29420","The Crab Shack","Handcraft Pinot Noir, Calif","








7.00


","Seafood, American",32.9178954,-80.113
"2029","8486 Dorchester Rd Charleston, SC, 29420","The Crab Shack","Major Cluster Shuck","








139.99


","Seafood, American",32.9178954,-80.113
"2030","8486 Dorchester Rd Charleston, SC, 29420","The Crab Shack","Menage a Trois, Napa Calif. ","








7.00


","Seafood, American",32.9178954,-80.113
"2031","8486 Dorchester Rd Charleston, SC, 29420","The Crab Shack","Fried Baby Creek Shrimp","








12.99


","Seafood, American",32.9178954,-80.113
"2032","8486 Dorchester Rd Charleston, SC, 29420","The Crab Shack","Kenwood Cabernet Sauvignon, Napa Calif","








8.00


","Seafood, American",32.9178954,-80.113
"2033","8486 Dorchester Rd Charleston, SC, 29420","The Crab Shack","Fried Flounder Basket","








11.99


","Seafood, American",32.9178954,-80.113
"2034","8486 Dorchester Rd Charleston, SC, 29420","The Crab Shack","Josh Cellars Cabernet Sauvignon, Calif. ","








9.00


","Seafood, American",32.9178954,-80.113
"2035","8486 Dorchester Rd Charleston, SC, 29420","The Crab Shack","Calabash Seafood Basket","








14.99


","Seafood, American",32.9178954,-80.113
"2036","8486 Dorchester Rd Charleston, SC, 29420","The Crab Shack","Kenwood Brut, California","








8.00


","Seafood, American",32.9178954,-80.113
"2037","8486 Dorchester Rd Charleston, SC, 29420","The Crab Shack","Fried Sweet Tea Porkchop","








10.99


","Seafood, American",32.9178954,-80.113
"2038","8486 Dorchester Rd Charleston, SC, 29420","The Crab Shack","The Shack's Mason Jar Sangria","








6.00


","Seafood, American",32.9178954,-80.113
"2039","8486 Dorchester Rd Charleston, SC, 29420","The Crab Shack","Southern Meatloaf","








10.99


","Seafood, American",32.9178954,-80.113
"2040","8486 Dorchester Rd Charleston, SC, 29420","The Crab Shack","Domestics","








3.50


","Seafood, American",32.9178954,-80.113
"2041","8486 Dorchester Rd Charleston, SC, 29420","The Crab Shack","Country Fried Steak","








10.99


","Seafood, American",32.9178954,-80.113
"2042","8486 Dorchester Rd Charleston, SC, 29420","The Crab Shack","Premium Domestics","








5.00


","Seafood, American",32.9178954,-80.113
"2043","8486 Dorchester Rd Charleston, SC, 29420","The Crab Shack","Carolina Crab Cake","








12.99


","Seafood, American",32.9178954,-80.113
"2044","8486 Dorchester Rd Charleston, SC, 29420","The Crab Shack","Imports","








4.50


","Seafood, American",32.9178954,-80.113
"2045","8486 Dorchester Rd Charleston, SC, 29420","The Crab Shack","Red Bliss Potatoes","








2.99


","Seafood, American",32.9178954,-80.113
"2046","8486 Dorchester Rd Charleston, SC, 29420","The Crab Shack","IPA","








6.00


","Seafood, American",32.9178954,-80.113
"2047","8486 Dorchester Rd Charleston, SC, 29420","The Crab Shack","Mixed Vegetables","








2.99


","Seafood, American",32.9178954,-80.113
"2048","8486 Dorchester Rd Charleston, SC, 29420","The Crab Shack","Drafts","

","Seafood, American",32.9178954,-80.113
"2049","8486 Dorchester Rd Charleston, SC, 29420","The Crab Shack","Corn on the Cobb","








2.99


","Seafood, American",32.9178954,-80.113
"2050","8486 Dorchester Rd Charleston, SC, 29420","The Crab Shack","Holy City Brewing","

","Seafood, American",32.9178954,-80.113
"2051","8486 Dorchester Rd Charleston, SC, 29420","The Crab Shack","French Fries","








2.99


","Seafood, American",32.9178954,-80.113
"2052","8486 Dorchester Rd Charleston, SC, 29420","The Crab Shack","Palmetto Brewing Company","

","Seafood, American",32.9178954,-80.113
